Time (ms), Time (us), Altitude (m), Pressure (Pa), Temperature (degC), Packet Error
195363, 195363881, -3.75, 101370.0, 32.33, 0
195826, 195826879, -3.75, 101370.0, 32.34, 0
196525, 196525903, -3.5, 101367.0, 32.34, 0
196989, 196989896, -3.58, 101368.0, 32.35, 0
197451, 197451901, -3.5, 101367.0, 32.36, 0
198071, 198071879, -3.58, 101368.0, 32.39, 0
198537, 198537879, -3.58, 101368.0, 32.4, 0
199003, 199003885, -3.41, 101366.0, 32.41, 0
199463, 199463899, -3.66, 101369.0, 32.42, 0
199928, 199928885, -3.75, 101370.0, 32.45, 0
200396, 200396881, -3.66, 101369.0, 32.46, 0
200856, 200856884, -3.91, 101372.0, 32.46, 0
201555, 201555882, -3.91, 101372.0, 32.47, 0
202018, 202018889, -3.83, 101371.0, 32.48, 0
202486, 202486878, -3.83, 101371.0, 32.49, 0
202947, 202947890, -3.41, 101366.0, 32.5, 0
203407, 203407883, -3.75, 101370.0, 32.5, 0
203873, 203873885, -3.83, 101371.0, 32.5, 0
204567, 204567882, -3.75, 101370.0, 32.52, 0
205267, 205267900, -3.75, 101370.0, 32.54, 0
205731, 205731883, -3.83, 101371.0, 32.55, 0
206194, 206194502, -3.66, 101369.0, 32.56, 0
206658, 206658881, -3.58, 101368.0, 32.57, 0
207517, 207517881, -3.66, 101369.0, 32.57, 0
208146, 208146708, -3.83, 101371.0, 32.6, 0
208768, 208768905, -3.58, 101368.0, 32.62, 0
209472, 209472867, -3.66, 101369.0, 32.64, 0
210407, 210407878, -4.0, 101373.0, 32.66, 0
211028, 211028881, -3.91, 101372.0, 32.68, 0
211735, 211735890, -3.66, 101369.0, 32.69, 0
212201, 212201474, -4.0, 101373.0, 32.7, 0
212902, 212902877, -3.83, 101371.0, 32.72, 0
213607, 213607882, -3.83, 101371.0, 32.74, 0
214470, 214470881, -3.83, 101371.0, 32.75, 0
214935, 214935881, -3.83, 101371.0, 32.77, 0
215564, 215564893, -3.83, 101371.0, 32.78, 0
216265, 216265890, -3.58, 101368.0, 32.79, 0
217130, 217130021, -3.66, 101369.0, 32.81, 0
217987, 217987881, -3.91, 101372.0, 32.83, 0
218449, 218449882, -3.75, 101370.0, 32.85, 0
219076, 219076884, -3.75, 101370.0, 32.86, 0
219698, 219698881, -3.83, 101371.0, 32.87, 0
220561, 220561883, -3.91, 101372.0, 32.89, 0
221022, 221022881, -4.0, 101373.0, 32.9, 0
221650, 221650871, -3.75, 101370.0, 32.9, 0
222116, 222116881, -3.66, 101369.0, 32.91, 0
222976, 222976890, -3.75, 101370.0, 32.9, 0
224244, 224244917, -3.58, 101368.0, 32.83, 0
224947, 224947879, -3.66, 101369.0, 32.82, 0
225571, 225571913, -3.75, 101370.0, 32.81, 0
226987, 226987889, -3.83, 101371.0, 32.84, 0
227927, 227927881, -3.83, 101371.0, 32.88, 0
228548, 228548879, -4.0, 101373.0, 32.9, 0
229252, 229252885, -3.83, 101371.0, 32.92, 0
229717, 229717881, -3.75, 101370.0, 32.93, 0
230419, 230419877, -3.91, 101372.0, 32.94, 0
230884, 230884872, -4.08, 101374.0, 32.95, 0
231587, 231587890, -3.91, 101372.0, 32.96, 0
232053, 232053890, -3.83, 101371.0, 32.97, 0
232518, 232518907, -3.75, 101370.0, 32.97, 0
233151, 233151870, -3.91, 101372.0, 32.98, 0
233617, 233617900, -3.83, 101371.0, 32.99, 0
234087, 234087912, -4.0, 101373.0, 32.99, 0
234549, 234549882, -3.83, 101371.0, 33.0, 0
235648, 235648890, -3.83, 101371.0, 33.02, 0
236116, 236116883, -4.0, 101373.0, 33.03, 0
236741, 236741884, -3.91, 101372.0, 33.04, 0
237202, 237202479, -3.91, 101372.0, 33.05, 0
237830, 237830890, -3.75, 101370.0, 33.05, 0
238536, 238536890, -3.75, 101370.0, 33.06, 0
239238, 239238894, -3.58, 101368.0, 33.06, 0
239704, 239704880, -3.58, 101368.0, 33.06, 0
240405, 240405881, -3.58, 101368.0, 33.06, 0
241105, 241105890, -3.66, 101369.0, 33.06, 0
241730, 241730890, -3.75, 101370.0, 33.07, 0
242429, 242429885, -3.58, 101368.0, 33.08, 0
243134, 243134487, -3.91, 101372.0, 33.1, 0
243756, 243756881, -3.66, 101369.0, 33.11, 0
244460, 244460881, -3.75, 101370.0, 33.12, 0
244926, 244926878, -3.66, 101369.0, 33.13, 0
245718, 245718876, -3.66, 101369.0, 33.14, 0
246664, 246664883, -3.75, 101370.0, 33.15, 0
247284, 247284895, -3.66, 101369.0, 33.17, 0
247988, 247988860, -3.75, 101370.0, 33.18, 0
248610, 248610881, -3.75, 101370.0, 33.18, 0
249238, 249238895, -3.66, 101369.0, 33.19, 0
249701, 249701890, -3.75, 101370.0, 33.2, 0
250734, 250734882, -3.75, 101370.0, 33.2, 0
251193, 251193477, -3.83, 101371.0, 33.21, 0
251819, 251819880, -3.75, 101370.0, 33.21, 0
252208, 252208132, -3.91, 101372.0, 33.22, 0
253145, 253145735, -3.75, 101370.0, 33.22, 0
253613, 253613878, -3.83, 101371.0, 33.23, 0
254473, 254473906, -3.83, 101371.0, 33.23, 0
255098, 255098880, -3.66, 101369.0, 33.22, 0
255796, 255796899, -3.75, 101370.0, 33.23, 0
256657, 256657912, -3.83, 101371.0, 33.24, 0
257283, 257283891, -3.75, 101370.0, 33.25, 0
257980, 257980880, -3.83, 101371.0, 33.26, 0
258605, 258605906, -3.66, 101369.0, 33.27, 0
259230, 259230880, -3.66, 101369.0, 33.28, 0
259850, 259850871, -3.75, 101370.0, 33.28, 0
260473, 260473871, -3.75, 101370.0, 33.29, 0
260939, 260939878, -3.66, 101369.0, 33.29, 0
261643, 261643881, -3.66, 101369.0, 33.3, 0
262112, 262112883, -3.66, 101369.0, 33.3, 0
262973, 262973888, -3.5, 101367.0, 33.31, 0
263441, 263441876, -3.58, 101368.0, 33.31, 0
265802, 265802877, -3.75, 101370.0, 33.32, 0
266996, 266996881, -3.58, 101368.0, 33.33, 0
267463, 267463884, -3.66, 101369.0, 33.33, 0
268087, 268087878, -3.5, 101367.0, 33.34, 0
268712, 268712906, -3.58, 101368.0, 33.35, 0
269103, 269103880, -3.5, 101367.0, 33.35, 0
269799, 269799877, -3.58, 101368.0, 33.36, 0
270502, 270502881, -3.58, 101368.0, 33.36, 0
271202, 271202476, -3.5, 101367.0, 33.36, 0
271903, 271903881, -3.66, 101369.0, 33.37, 0
273080, 273080874, -3.58, 101368.0, 33.38, 0
273783, 273783881, -3.41, 101366.0, 33.39, 0
274484, 274484881, -3.58, 101368.0, 33.4, 0
275187, 275187478, -3.25, 101364.0, 33.41, 0
275889, 275889885, -3.58, 101368.0, 33.42, 0
276590, 276590877, -3.5, 101367.0, 33.43, 0
277056, 277056883, -3.66, 101369.0, 33.44, 0
278477, 278477889, -3.58, 101368.0, 33.46, 0
279181, 279181470, -3.5, 101367.0, 33.47, 0
279878, 279878898, -3.58, 101368.0, 33.49, 0
280581, 280581880, -3.41, 101366.0, 33.5, 0
281047, 281047881, -3.5, 101367.0, 33.5, 0
281748, 281748883, -3.58, 101368.0, 33.5, 0
282446, 282446880, -3.66, 101369.0, 33.5, 0
283790, 283790880, -3.5, 101367.0, 33.52, 0
284576, 284576880, -3.75, 101370.0, 33.53, 0
285434, 285434912, -3.58, 101368.0, 33.54, 0
285904, 285904909, -3.58, 101368.0, 33.54, 0
286767, 286767880, -3.41, 101366.0, 33.55, 0
287235, 287235916, -3.33, 101365.0, 33.56, 0
287938, 287938880, -3.58, 101368.0, 33.56, 0
288564, 288564889, -3.58, 101368.0, 33.55, 0
289263, 289263899, -3.58, 101368.0, 33.53, 0
289961, 289961877, -3.5, 101367.0, 33.54, 0
290584, 290584882, -3.83, 101371.0, 33.56, 0
291281, 291281888, -3.83, 101371.0, 33.58, 0
291908, 291908881, -3.66, 101369.0, 33.58, 0
292532, 292532907, -3.66, 101369.0, 33.58, 0
293235, 293235923, -3.58, 101368.0, 33.6, 0
294412, 294412880, -3.58, 101368.0, 33.61, 0
294881, 294881875, -3.75, 101370.0, 33.63, 0
295347, 295347883, -3.66, 101369.0, 33.64, 0
295971, 295971911, -3.75, 101370.0, 33.65, 0
296597, 296597909, -3.58, 101368.0, 33.66, 0
297302, 297302899, -3.5, 101367.0, 33.67, 0
297927, 297927877, -3.75, 101370.0, 33.67, 0
298394, 298394912, -3.41, 101366.0, 33.67, 0
299094, 299094896, -3.58, 101368.0, 33.69, 0
299950, 299950912, -3.5, 101367.0, 33.72, 0
300575, 300575880, -3.66, 101369.0, 33.74, 0
301041, 301041888, -3.66, 101369.0, 33.75, 0
301982, 301982877, -3.58, 101368.0, 33.77, 0
303093, 303093911, -3.66, 101369.0, 33.8, 0
303721, 303721910, -3.58, 101368.0, 33.81, 0
304586, 304586908, -3.58, 101368.0, 33.83, 0
305451, 305451861, -3.58, 101368.0, 33.86, 0
305912, 305912874, -3.66, 101369.0, 33.87, 0
306775, 306775876, -3.75, 101370.0, 33.89, 0
307244, 307244916, -3.5, 101367.0, 33.91, 0
307872, 307872882, -3.41, 101366.0, 33.93, 0
308339, 308339879, -3.5, 101367.0, 33.94, 0
309364, 309364884, -3.5, 101367.0, 33.97, 0
309985, 309985900, -3.33, 101365.0, 33.99, 0
310610, 310610863, -3.41, 101366.0, 34.0, 0
311235, 311235898, -3.33, 101365.0, 34.02, 0
311858, 311858910, -3.41, 101366.0, 34.04, 0
312563, 312563869, -3.33, 101365.0, 34.06, 0
313665, 313665911, -3.5, 101367.0, 34.09, 0
314137, 314137740, -3.41, 101366.0, 34.1, 0
314596, 314596880, -3.58, 101368.0, 34.12, 0
315695, 315695887, -3.5, 101367.0, 34.14, 0
316402, 316402888, -3.41, 101366.0, 34.16, 0
317101, 317101879, -3.41, 101366.0, 34.18, 0
318518, 318518910, -3.5, 101367.0, 34.22, 0
319146, 319146760, -3.41, 101366.0, 34.24, 0
319611, 319611904, -3.41, 101366.0, 34.25, 0
320546, 320546902, -3.25, 101364.0, 34.27, 0
321012, 321012880, -3.08, 101362.0, 34.29, 0
321480, 321480877, -3.41, 101366.0, 34.3, 0
322904, 322904902, -3.41, 101366.0, 34.33, 0
324557, 324557895, -3.33, 101365.0, 34.38, 0
325023, 325023903, -3.25, 101364.0, 34.39, 0
325729, 325729902, -3.08, 101362.0, 34.41, 0
327060, 327060879, -3.41, 101366.0, 34.44, 0
327922, 327922878, -3.25, 101364.0, 34.47, 0
328548, 328548910, -3.33, 101365.0, 34.49, 0
329175, 329175461, -3.41, 101366.0, 34.5, 0
329639, 329639910, -3.16, 101363.0, 34.51, 0
330106, 330106868, -3.33, 101365.0, 34.53, 0
330589, 330589869, -3.16, 101363.0, 34.54, 0
330902, 330902879, -3.25, 101364.0, 34.55, 0
331841, 331841908, -3.33, 101365.0, 34.57, 0
332467, 332467876, -3.25, 101364.0, 34.59, 0
333093, 333093883, -3.33, 101365.0, 34.6, 0
333718, 333718868, -3.25, 101364.0, 34.62, 0
334582, 334582887, -3.41, 101366.0, 34.64, 0
335047, 335047905, -3.41, 101366.0, 34.65, 0
335672, 335672880, -3.41, 101366.0, 34.66, 0
336849, 336849876, -3.25, 101364.0, 34.68, 0
337555, 337555900, -3.33, 101365.0, 34.69, 0
338256, 338256914, -3.41, 101366.0, 34.71, 0
339190, 339190503, -3.33, 101365.0, 34.73, 0
339656, 339656904, -3.41, 101366.0, 34.74, 0
340125, 340125906, -3.25, 101364.0, 34.75, 0
341219, 341219438, -3.41, 101366.0, 34.77, 0
341848, 341848883, -3.5, 101367.0, 34.78, 0
342555, 342555880, -3.41, 101366.0, 34.79, 0
343180, 343180477, -3.41, 101366.0, 34.8, 0
343802, 343802880, -3.41, 101366.0, 34.82, 0
345140, 345140230, -3.58, 101368.0, 34.85, 0
345764, 345764904, -3.58, 101368.0, 34.86, 0
346230, 346230915, -3.5, 101367.0, 34.87, 0
346937, 346937887, -3.5, 101367.0, 34.89, 0
347567, 347567906, -3.41, 101366.0, 34.9, 0
348197, 348197503, -3.5, 101367.0, 34.91, 0
348894, 348894876, -3.5, 101367.0, 34.93, 0
349596, 349596876, -3.5, 101367.0, 34.95, 0
350533, 350533876, -3.41, 101366.0, 34.96, 0
350999, 350999876, -3.58, 101368.0, 34.98, 0
352894, 352894009, -3.66, 101369.0, 35.0, 0
354157, 354157652, -3.58, 101368.0, 35.02, 0
355574, 355574006, -3.58, 101368.0, 35.05, 0
356502, 356502028, -3.5, 101367.0, 35.07, 0
357436, 357436033, -3.66, 101369.0, 35.09, 0
358203, 358203607, -3.5, 101367.0, 35.1, 0
359294, 359294080, -3.5, 101367.0, 35.11, 0
361365, 361365007, -3.66, 101369.0, 35.15, 0
362378, 362378054, -3.75, 101370.0, 35.16, 0
363635, 363635004, -3.58, 101368.0, 35.18, 0
364564, 364564028, -3.83, 101371.0, 35.19, 0
365819, 365819032, -3.75, 101370.0, 35.22, 0
366748, 366748752, -3.5, 101367.0, 35.23, 0
367598, 367598021, -3.5, 101367.0, 35.24, 0
369018, 369018042, -3.66, 101369.0, 35.27, 0
370280, 370280072, -3.58, 101368.0, 35.29, 0
371537, 371537057, -3.75, 101370.0, 35.31, 0
372312, 372312013, -3.75, 101370.0, 35.33, 0
373846, 373846897, -3.66, 101369.0, 35.37, 0
374548, 374548882, -3.58, 101368.0, 35.38, 0
375014, 375014881, -3.5, 101367.0, 35.39, 0
375878, 375878878, -3.75, 101370.0, 35.41, 0
376581, 376581869, -3.75, 101370.0, 35.43, 0
377208, 377208216, -3.83, 101371.0, 35.44, 0
377675, 377675907, -3.75, 101370.0, 35.44, 0
378618, 378618869, -3.66, 101369.0, 35.46, 0
379086, 379086872, -3.58, 101368.0, 35.47, 0
379714, 379714886, -3.91, 101372.0, 35.48, 0
380176, 380176475, -3.75, 101370.0, 35.49, 0
380803, 380803878, -3.66, 101369.0, 35.5, 0
381268, 381268887, -3.66, 101369.0, 35.51, 0
381971, 381971886, -3.41, 101366.0, 35.52, 0
382668, 382668896, -3.25, 101364.0, 35.52, 0
383607, 383607878, -3.25, 101364.0, 35.52, 0
384706, 384706881, -3.41, 101366.0, 35.51, 0
385408, 385408874, -3.25, 101364.0, 35.51, 0
386116, 386116898, -3.41, 101366.0, 35.52, 0
387056, 387056876, -3.66, 101369.0, 35.52, 0
387681, 387681868, -3.33, 101365.0, 35.51, 0
388385, 388385887, -3.5, 101367.0, 35.52, 0
389010, 389010879, -3.58, 101368.0, 35.52, 0
389799, 389799998, -3.5, 101367.0, 35.53, 0
390142, 390142302, -3.58, 101368.0, 35.52, 0
391428, 391428882, -3.5, 101367.0, 35.54, 0
392134, 392134527, -3.66, 101369.0, 35.54, 0
392831, 392831872, -3.58, 101368.0, 35.55, 0
393539, 393539875, -3.5, 101367.0, 35.55, 0
395425, 395425874, -3.66, 101369.0, 35.55, 0
397091, 397091882, -3.4961068630218506, 101367.0, 35.558048248291016, 1
397719, 397719878, -3.58, 101368.0, 35.56, 0
398343, 398343896, -3.5, 101367.0, 35.56, 0
398808, 398808878, -3.66, 101369.0, 35.57, 0
399753, 399753878, -3.66, 101369.0, 35.57, 0
400381, 400381878, -3.58, 101368.0, 35.57, 0
401001, 401001878, -3.66, 101369.0, 35.57, 0
401623, 401623887, -3.5, 101367.0, 35.57, 0
402094, 402094882, -3.66, 101369.0, 35.57, 0
402793, 402793877, -3.75, 101370.0, 35.58, 0
403499, 403499901, -3.58, 101368.0, 35.57, 0
404198, 404198474, -3.58, 101368.0, 35.58, 0
404905, 404905877, -3.58, 101368.0, 35.58, 0
406558, 406558873, -3.5, 101367.0, 35.58, 0
407255, 407255887, -3.4961068630218506, 101367.0, 35.59000015258789, 1
407724, 407724867, -3.41, 101366.0, 35.59, 0
408821, 408821877, -3.5, 101367.0, 35.59, 0
409765, 409765901, -3.66, 101369.0, 35.59, 0
410395, 410395873, -3.41, 101366.0, 35.59, 0
411022, 411022877, -3.58, 101368.0, 35.6, 0
411484, 411484909, -3.5, 101367.0, 35.6, 0
412514, 412514885, -3.5, 101367.0, 35.6, 0
412975, 412975877, -3.58, 101368.0, 35.6, 0
413601, 413601874, -3.41, 101366.0, 35.6, 0
414931, 414931874, -3.25, 101364.0, 35.6, 0
415876, 415876894, -3.25, 101364.0, 35.59, 0
2347, 2347899, -4.25, 101376.0, 27.98, 0
2657, 2657882, -4.41, 101378.0, 28.08, 0
3122, 3122898, -4.49, 101379.0, 28.15, 0
3827, 3827489, -4.25, 101376.0, 28.21, 0
4527, 4527899, -4.49, 101379.0, 28.25, 0
5229, 5229881, -4.41, 101378.0, 28.3, 0
5697, 5697899, -4.33, 101377.0, 28.33, 0
6316, 6316904, -4.49, 101379.0, 28.37, 0
7183, 7183882, -4.58, 101380.0, 28.42, 0
7644, 7644910, -4.58, 101380.0, 28.45, 0
8267, 8267904, -4.33, 101377.0, 28.49, 0
8734, 8734879, -4.33, 101377.0, 28.52, 0
9592, 9592881, -4.49, 101379.0, 28.57, 0
10938, 10938898, -4.41, 101378.0, 28.64, 0
11638, 11638882, -4.33, 101377.0, 28.69, 0
12343, 12343882, -4.08, 101374.0, 28.66, 0
13048, 13048882, -3.83, 101371.0, 28.63, 0
13518, 13518893, -3.58, 101368.0, 28.65, 0
13982, 13982885, -3.66, 101369.0, 28.69, 0
14447, 14447881, -3.75, 101370.0, 28.74, 0
15152, 15152884, -3.75, 101370.0, 28.79, 0
15851, 15851930, -3.91, 101372.0, 28.84, 0
16475, 16475892, -3.83, 101371.0, 28.89, 0
17182, 17182882, -3.75, 101370.0, 28.93, 0
18339, 18339989, -3.91, 101372.0, 28.99, 0
20248, 20248010, -3.83, 101371.0, 29.1, 0
21339, 21339941, -3.83, 101371.0, 29.15, 0
22109, 22109027, -3.75, 101370.0, 29.19, 0
23444, 23444006, -3.91, 101372.0, 29.27, 0
24803, 24803476, -3.75, 101370.0, 29.37, 0
25271, 25271887, -4.08, 101374.0, 29.4, 0
25740, 25740887, -3.75, 101370.0, 29.43, 0
26206, 26206887, -4.0, 101373.0, 29.45, 0
26669, 26669887, -3.91, 101372.0, 29.48, 0
27137, 27137883, -3.91, 101372.0, 29.51, 0
27838, 27838871, -3.83, 101371.0, 29.55, 0
28836, 28836625, -3.83, 101371.0, 29.59, 0
29773, 29773883, -3.66, 101369.0, 29.64, 0
31358, 31358020, -3.75, 101370.0, 29.72, 0
32697, 32697033, -3.66, 101369.0, 29.79, 0
33955, 33955037, -3.83, 101371.0, 29.86, 0
35081, 35081882, -3.58, 101368.0, 29.94, 0
35786, 35786491, -3.91, 101372.0, 29.98, 0
36251, 36251887, -3.83, 101371.0, 30.0, 0
36713, 36713902, -3.5, 101367.0, 30.03, 0
37343, 37343876, -3.66, 101369.0, 30.06, 0
38044, 38044882, -3.75, 101370.0, 30.09, 0
38745, 38745879, -3.75, 101370.0, 30.13, 0
39364, 39364882, -3.58, 101368.0, 30.16, 0
40315, 40315902, -3.58, 101368.0, 30.2, 0
41492, 41492881, -3.66, 101369.0, 30.27, 0
42193, 42193881, -3.75, 101370.0, 30.3, 0
42891, 42891917, -3.75, 101370.0, 30.34, 0
43827, 43827472, -3.83, 101371.0, 30.38, 0
44986, 44986023, -3.66, 101369.0, 30.43, 0
46566, 46566041, -3.83, 101371.0, 30.51, 0
48500, 48500884, -3.75, 101370.0, 30.61, 0
49437, 49437892, -3.91, 101372.0, 30.66, 0
49902, 49902898, -3.83, 101371.0, 30.68, 0
50604, 50604914, -3.75, 101370.0, 30.71, 0
51306, 51306883, -3.75, 101370.0, 30.74, 0
52010, 52010879, -3.66, 101369.0, 30.78, 0
52712, 52712874, -3.83, 101371.0, 30.81, 0
53336, 53336885, -3.83, 101371.0, 30.84, 0
54037, 54037879, -3.83, 101371.0, 30.87, 0
54739, 54739888, -3.66, 101369.0, 30.9, 0
55439, 55439886, -3.91, 101372.0, 30.94, 0
56063, 56063908, -3.83, 101371.0, 30.97, 0
56761, 56761883, -3.91, 101372.0, 31.01, 0
57388, 57388880, -3.75, 101370.0, 31.03, 0
58085, 58085908, -3.75, 101370.0, 31.07, 0
58790, 58790481, -3.83, 101371.0, 31.09, 0
59491, 59491895, -3.75, 101370.0, 31.12, 0
60193, 60193872, -3.66, 101369.0, 31.15, 0
60893, 60893920, -3.58, 101368.0, 31.18, 0
61519, 61519900, -3.66, 101369.0, 31.21, 0
62220, 62220890, -3.66, 101369.0, 31.24, 0
63082, 63082880, -3.66, 101369.0, 31.26, 0
63707, 63707879, -3.75, 101370.0, 31.28, 0
64337, 64337887, -3.5, 101367.0, 31.31, 0
65279, 65279883, -3.5, 101367.0, 31.35, 0
65904, 65904917, -3.58, 101368.0, 31.37, 0
66767, 66767139, -3.58, 101368.0, 31.41, 0
67228, 67228884, -3.75, 101370.0, 31.43, 0
67698, 67698908, -3.58, 101368.0, 31.45, 0
68165, 68165888, -3.75, 101370.0, 31.46, 0
68626, 68626905, -3.66, 101369.0, 31.49, 0
69251, 69251902, -3.5, 101367.0, 31.51, 0
69718, 69718882, -3.66, 101369.0, 31.53, 0
70659, 70659885, -3.75, 101370.0, 31.56, 0
71363, 71363880, -3.91, 101372.0, 31.59, 0
71832, 71832304, -3.58, 101368.0, 31.61, 0
72531, 72531890, -3.91, 101372.0, 31.63, 0
73243, 73243889, -3.75, 101370.0, 31.66, 0
73711, 73711907, -3.83, 101371.0, 31.68, 0
74178, 74178869, -3.75, 101370.0, 31.7, 0
74802, 74802497, -3.58, 101368.0, 31.73, 0
75424, 75424901, -3.66, 101369.0, 31.75, 0
76051, 76051891, -4.33, 101377.0, 31.7, 0
76751, 76751908, -4.25, 101376.0, 31.68, 0
77380, 77380900, -4.41, 101378.0, 31.69, 0
78077, 78077907, -4.33, 101377.0, 31.74, 0
78781, 78781129, -4.41, 101378.0, 31.79, 0
79477, 79477899, -4.33, 101377.0, 31.83, 0
80104, 80104893, -4.41, 101378.0, 31.86, 0
80805, 80805495, -4.49, 101379.0, 31.89, 0
81509, 81509896, -4.49, 101379.0, 31.91, 0
82217, 82217877, -4.41, 101378.0, 31.94, 0
82845, 82845601, -4.66, 101381.0, 31.96, 0
83948, 83948900, -4.58, 101380.0, 32.0, 0
84575, 84575907, -4.41, 101378.0, 32.02, 0
85670, 85670882, -4.41, 101378.0, 32.06, 0
86372, 86372903, -4.58, 101380.0, 32.08, 0
87080, 87080900, -4.49, 101379.0, 32.1, 0
88023, 88023897, -4.41, 101378.0, 32.13, 0
88489, 88489880, -4.41, 101378.0, 32.14, 0
89596, 89596902, -4.41, 101378.0, 32.17, 0
90059, 90059879, -4.41, 101378.0, 32.19, 0
91237, 91237900, -4.41, 101378.0, 32.23, 0
92266, 92266900, -4.58, 101380.0, 32.26, 0
92735, 92735909, -4.58, 101380.0, 32.28, 0
93998, 93998900, -4.49, 101379.0, 32.31, 0
94700, 94700898, -4.66, 101381.0, 32.34, 0
95403, 95403885, -4.49, 101379.0, 32.36, 0
96115, 96115907, -4.74, 101382.0, 32.38, 0
96816, 96816464, -4.49, 101379.0, 32.41, 0
97440, 97440908, -4.25, 101376.0, 32.43, 0
97906, 97906918, -4.58, 101380.0, 32.45, 0
98373, 98373900, -4.49, 101379.0, 32.46, 0
98996, 98996880, -4.58, 101380.0, 32.48, 0
99694, 99694907, -4.49, 101379.0, 32.51, 0
100317, 100317878, -4.58, 101380.0, 32.53, 0
